transaction_id,customer_id,card_number,timestamp,merchant_category,merchant_type,merchant,amount,currency,country,city,city_size,card_type,card_present,device,channel,device_fingerprint,ip_address,distance_from_home,high_risk_merchant,transaction_hour,weekend_transaction,velocity_last_hour,is_fraud
TX_29c35959,CUST_29270,4656976519923122,2024-10-12 22:52:38.672377+00:00,Gas,local,Truck Stop,192432.76,NGN,Nigeria,Unknown City,medium,Premium Debit,False,Edge,web,29f50ff9a7804cbc73d894106d2b6ee6,245.239.61.63,1,False,22,True,"{'num_transactions': 322, 'total_amount': 18606348.713327803, 'unique_merchants': 98, 'unique_countries': 12, 'max_single_amount': 5394840.753283763}",False
TX_053317d0,CUST_55029,377382388405331,2024-10-02 01:37:36.918514+00:00,Travel,hotels,Hyatt,164.09,AUD,Australia,Unknown City,medium,Basic Credit,False,Safari,web,591b40e6068aca9ab0209dfdf6f620c5,118.42.95.68,0,True,1,False,"{'num_transactions': 1024, 'total_amount': 28472525.395394105, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1884836.933869336}",False
TX_6237d157,CUST_75942,6635626595573025,2024-10-24 19:46:07.152654+00:00,Entertainment,streaming,Amazon Prime,138.69,GBP,UK,Unknown City,medium,Gold Credit,False,Android App,mobile,471c57fdd787fed1c289ce9175979d7e,185.126.15.195,0,True,19,False,"{'num_transactions': 24, 'total_amount': 666735.509147259, 'unique_merchants': 23, 'unique_countries': 7, 'max_single_amount': 508362.2224422666}",False
TX_cc05fe56,CUST_78387,5410757473607222,2024-10-30 21:02:54.583603+00:00,Retail,online,Wayfair,29984.87,RUB,Russia,Unknown City,medium,Basic Credit,False,Android App,mobile,a34cf146eadf4ec681455af4b3d71d95,221.108.117.229,0,False,21,False,"{'num_transactions': 6, 'total_amount': 113636.11431705134, 'unique_merchants': 6, 'unique_countries': 3, 'max_single_amount': 32843.30302597677}",False
TX_19e1bc31,CUST_32440,6660833362998736,2024-10-05 06:05:08.911413+00:00,Travel,airlines,Delta,1645.17,EUR,France,Unknown City,medium,Platinum Credit,False,iOS App,mobile,d0ff856a4265fadd92c0a033c2edc080,140.145.205.3,1,True,6,True,"{'num_transactions': 855, 'total_amount': 30263663.776305832, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2024569.5211689794}",False
TX_ce7b9043,CUST_88176,4013584043040674,2024-10-25 14:44:34.959231+00:00,Entertainment,gaming,Steam,11220.72,RUB,Russia,Unknown City,medium,Basic Debit,False,Edge,web,7c9f8f5ced5c7e6212c8b6b888fa0c89,237.15.75.63,0,True,14,False,"{'num_transactions': 57, 'total_amount': 1830036.9616374199, 'unique_merchants': 43, 'unique_countries': 9, 'max_single_amount': 944898.0338401416}",False
TX_196ec115,CUST_68187,6370827773678151,2024-10-02 23:55:35.197848+00:00,Travel,transport,Enterprise Rent-A-Car,243.92,RUB,Russia,Unknown City,medium,Basic Credit,True,Magnetic Stripe,pos,405d2235edf44ebd12d6b4f1b198d104,102.125.111.39,1,True,23,False,"{'num_transactions': 324, 'total_amount': 8653809.049474834, 'unique_merchants': 97, 'unique_countries': 12, 'max_single_amount': 2439502.474146459}",True
TX_fb50774f,CUST_37111,5361357557243835,2024-10-28 17:00:59.506551+00:00,Retail,physical,Target,1001.47,BRL,Brazil,Unknown City,medium,Basic Debit,False,Safari,web,b21feecd6fbb2b88ab38e745dd8f35e9,62.110.105.220,0,False,17,False,"{'num_transactions': 78, 'total_amount': 605924.357527351, 'unique_merchants': 52, 'unique_countries': 11, 'max_single_amount': 313331.1241610073}",False
TX_8f912768,CUST_12255,375720635804115,2024-10-19 20:34:12.494527+00:00,Gas,major,BP,304.15,EUR,Germany,Unknown City,medium,Basic Debit,False,iOS App,mobile,4fe9fa7ae652204fb5dcd0d8b4411f01,106.123.141.30,1,False,20,True,"{'num_transactions': 250, 'total_amount': 24639832.034663536, 'unique_merchants': 95, 'unique_countries': 12, 'max_single_amount': 1443761.4174411027}",False
TX_9151ffb4,CUST_83369,4658371171232814,2024-10-18 17:26:26.973635+00:00,Grocery,physical,Trader Joe's,19331.24,RUB,Russia,Unknown City,medium,Basic Debit,False,Edge,web,2bf1aeb7e70362c40975e9afec0c2934,17.101.4.214,0,False,17,False,"{'num_transactions': 293, 'total_amount': 6999455.222914832, 'unique_merchants': 96, 'unique_countries': 12, 'max_single_amount': 530854.6848089903}",False
TX_54f70f3e,CUST_41663,378643371551251,2024-10-17 11:12:01.475048+00:00,Grocery,online,Instacart,36180.01,MXN,Mexico,Unknown City,medium,Premium Debit,False,Safari,web,7a20a0dc2cc1f2cb5aa5c23dae9fe9f9,116.87.107.61,1,False,11,False,"{'num_transactions': 696, 'total_amount': 16955654.41000151, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 2230135.4833180313}",True
TX_f2449d53,CUST_56624,374837072368031,2024-10-05 06:36:53.774380+00:00,Gas,local,Truck Stop,580.57,CAD,Canada,Unknown City,medium,Premium Debit,False,Safari,web,4cb315a97ec56597d29611f74fad04df,135.78.87.47,0,False,6,True,"{'num_transactions': 1003, 'total_amount': 23866539.950799253, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1158029.4649874792}",False
TX_fcbbdaad,CUST_15813,5220193119156681,2024-10-09 23:45:59.286901+00:00,Grocery,physical,Kroger,543.02,AUD,Australia,Unknown City,medium,Premium Debit,False,iOS App,mobile,76f85e98ee3e83994c05c83397504cb3,155.207.83.20,1,False,23,False,"{'num_transactions': 261, 'total_amount': 42999834.66510914, 'unique_merchants': 92, 'unique_countries': 12, 'max_single_amount': 2912353.8171170806}",False
TX_e1fac0b7,CUST_94632,370183384733081,2024-10-21 11:39:29.242155+00:00,Grocery,physical,Publix,1805.58,SGD,Singapore,Unknown City,medium,Platinum Credit,False,Chrome,web,91db7eaf8bf7abeea4e37dc9ce41c90c,210.41.74.166,0,False,11,False,"{'num_transactions': 875, 'total_amount': 20591935.36085628, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1890255.554189355}",False
TX_a107d4c8,CUST_42710,5609025077982438,2024-10-12 10:28:29.326390+00:00,Retail,physical,IKEA,408.42,USD,USA,Houston,large,Basic Debit,False,Safari,web,ac08c5ab38078a6b281867b9bdc17e65,151.77.55.248,1,False,10,True,"{'num_transactions': 240, 'total_amount': 23881417.06371687, 'unique_merchants': 88, 'unique_countries': 12, 'max_single_amount': 961875.2099811223}",False
TX_138b8261,CUST_88896,4405855954890182,2024-10-02 04:23:20.189809+00:00,Travel,transport,Hertz,7641.94,RUB,Russia,Unknown City,medium,Basic Credit,True,Chip Reader,pos,fa99dea12db40df8c8591eea10201898,184.151.237.164,1,True,4,False,"{'num_transactions': 178, 'total_amount': 6087804.150993521, 'unique_merchants': 80, 'unique_countries': 12, 'max_single_amount': 972848.7265191372}",True
TX_ec073371,CUST_74274,373025748367618,2024-10-13 12:18:20.275141+00:00,Entertainment,streaming,Amazon Prime,120.08,EUR,France,Unknown City,medium,Premium Debit,False,Edge,web,bbac875143280a0e1ade46e45f4089fc,189.224.32.183,0,True,12,True,"{'num_transactions': 595, 'total_amount': 15116412.138344556, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1270965.2781830332}",False
TX_f931d043,CUST_28401,374812165836129,2024-10-27 07:36:56.148014+00:00,Retail,online,AliExpress,282729.54,NGN,Nigeria,Unknown City,medium,Gold Credit,False,Safari,web,9054deb12c2758a60ba39448607e79b3,139.136.87.74,0,False,7,True,"{'num_transactions': 84, 'total_amount': 17710305.895626046, 'unique_merchants': 58, 'unique_countries': 9, 'max_single_amount': 1125873.7249430467}",False
TX_479c0655,CUST_38342,378182011235454,2024-10-17 08:40:36.206760+00:00,Grocery,physical,Safeway,538.33,BRL,Brazil,Unknown City,medium,Basic Debit,False,Chrome,web,31dd3c8273c0bdeb2409f0dcc27c6ad4,17.211.106.197,0,False,8,False,"{'num_transactions': 182, 'total_amount': 2594450.939987962, 'unique_merchants': 90, 'unique_countries': 11, 'max_single_amount': 869554.2888688865}",False
TX_a62e0749,CUST_57395,375339378739824,2024-10-06 20:15:32.868606+00:00,Retail,physical,Costco,77.87,GBP,UK,Unknown City,medium,Basic Debit,False,Chrome,web,44085dc7e7c3e5195341c405308003ac,36.207.128.119,1,False,20,True,"{'num_transactions': 783, 'total_amount': 14809429.647656295, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1008158.8865428882}",False
TX_adf232e6,CUST_42052,6476284428107025,2024-10-10 07:45:00.356790+00:00,Travel,hotels,Marriott,478.33,EUR,France,Unknown City,medium,Basic Credit,False,Firefox,web,226d9194fcf862c12d2850de31200068,164.53.181.60,1,True,7,False,"{'num_transactions': 285, 'total_amount': 13601961.00529031, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 1601243.184248605}",False
TX_19cbf08b,CUST_85188,6915403402912841,2024-10-14 15:14:44.063188+00:00,Grocery,physical,Safeway,515.44,SGD,Singapore,Unknown City,medium,Premium Debit,False,Safari,web,e052a29e2d99a40ceb683f0e565833fc,107.37.91.116,0,False,15,False,"{'num_transactions': 816, 'total_amount': 18909102.045754217, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1871010.5298060684}",False
TX_33a314e3,CUST_38827,5993262221770542,2024-10-28 23:21:04.143331+00:00,Gas,major,Mobil,391.18,EUR,Germany,Unknown City,medium,Gold Credit,False,Safari,web,070c3d1cae18dea8b29a2226078e785a,13.49.15.200,0,False,23,False,"{'num_transactions': 90, 'total_amount': 2743575.1250676312, 'unique_merchants': 60, 'unique_countries': 12, 'max_single_amount': 1000222.0240834802}",False
TX_c18091c7,CUST_28359,4536159609368278,2024-10-28 06:31:31.594772+00:00,Gas,major,Chevron,49917.55,JPY,Japan,Unknown City,medium,Gold Credit,False,Chrome,web,01ef47029f7fb7e751b919d91206eb0e,126.127.49.47,0,False,6,False,"{'num_transactions': 73, 'total_amount': 4148361.4823045013, 'unique_merchants': 45, 'unique_countries': 10, 'max_single_amount': 639572.5051681718}",False
TX_770f9a58,CUST_37669,371823187166851,2024-10-13 18:03:43.449828+00:00,Education,supplies,Chegg,359.17,GBP,UK,Unknown City,medium,Basic Credit,False,Firefox,web,0d34d016017a39fd03bf1dac411e9793,116.61.17.206,0,False,18,True,"{'num_transactions': 450, 'total_amount': 8960880.696969224, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 815994.6573255052}",False
TX_7ed55655,CUST_59185,5825282362319051,2024-10-02 22:30:15.536605+00:00,Healthcare,medical,Lab Corp,238.04,EUR,France,Unknown City,medium,Basic Debit,False,Android App,mobile,881f8e45004ad2c3b72684d623c3220d,161.83.14.1,0,False,22,False,"{'num_transactions': 512, 'total_amount': 9448450.690726975, 'unique_merchants': 102, 'unique_countries': 12, 'max_single_amount': 1161142.781214686}",False
TX_d9336d2a,CUST_94989,379905318559989,2024-10-26 03:11:23.002669+00:00,Retail,physical,Costco,5218.37,BRL,Brazil,Unknown City,medium,Basic Credit,True,Magnetic Stripe,pos,0f01590c4617fd9b6e9bf3b944cc7108,58.184.48.26,1,False,3,True,"{'num_transactions': 153, 'total_amount': 3165337.611543164, 'unique_merchants': 80, 'unique_countries': 11, 'max_single_amount': 865802.8245592586}",True
TX_f5593561,CUST_30235,6274427551698930,2024-10-09 20:34:43.852679+00:00,Travel,hotels,Marriott,150.46,GBP,UK,Unknown City,medium,Premium Debit,False,Android App,mobile,1cd3d8a69f2db5fca657f6105bce8de4,31.137.198.146,0,True,20,False,"{'num_transactions': 966, 'total_amount': 16242076.75014353, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1233618.2816915824}",False
TX_2c021b03,CUST_16418,4144735448172817,2024-10-03 02:33:20.303407+00:00,Entertainment,events,Ticketmaster,9680.42,BRL,Brazil,Unknown City,medium,Gold Credit,False,Edge,web,792d48861204a7dcfea685acf2e155ed,82.156.156.199,1,True,2,False,"{'num_transactions': 1332, 'total_amount': 45256813.01575601, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 3496383.2506818315}",True
TX_f079358b,CUST_65575,6670960202402856,2024-10-27 18:27:10.443075+00:00,Retail,physical,Best Buy,173775.56,RUB,Russia,Unknown City,medium,Gold Credit,False,iOS App,mobile,a645ee85c10aef40b72a1de96a5a08b0,128.179.43.33,0,False,18,True,"{'num_transactions': 175, 'total_amount': 14897540.934742812, 'unique_merchants': 85, 'unique_countries': 12, 'max_single_amount': 5447340.493972739}",True
TX_250a4bf7,CUST_60078,5044521786606337,2024-10-13 09:03:28.088481+00:00,Grocery,online,Walmart Grocery,289.36,USD,USA,San Jose,medium,Basic Debit,False,Edge,web,ebd66bfd242069a7e0bd298a19663a5f,227.50.245.19,1,False,9,True,"{'num_transactions': 947, 'total_amount': 30384375.655589975, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1190811.6540909884}",False
TX_8c97e0c3,CUST_61402,374386200678903,2024-10-12 16:18:47.627604+00:00,Entertainment,streaming,Disney+,165.16,EUR,France,Unknown City,medium,Gold Credit,False,Edge,web,7c0035b8c52df12d4b8a302742bc7c66,229.248.109.154,1,True,16,True,"{'num_transactions': 79, 'total_amount': 3002071.664890776, 'unique_merchants': 54, 'unique_countries': 10, 'max_single_amount': 626061.2300400628}",False
TX_531f3ff6,CUST_20686,5439715260641256,2024-10-30 13:11:51.516678+00:00,Gas,local,Truck Stop,69482.81,NGN,Nigeria,Unknown City,medium,Basic Debit,False,iOS App,mobile,9e360f6471edfafeccf1c963dacde962,73.33.22.213,0,False,13,False,"{'num_transactions': 10, 'total_amount': 885423.423111895, 'unique_merchants': 9, 'unique_countries': 5, 'max_single_amount': 193044.78981227137}",False
TX_447e4e7b,CUST_54126,6512797777648345,2024-10-16 10:28:04.722004+00:00,Retail,physical,Nike Store,173.14,EUR,France,Unknown City,medium,Basic Debit,False,Firefox,web,e9d5a849b39ed12282bc6b04c2ecb8c1,96.10.25.116,0,False,10,False,"{'num_transactions': 658, 'total_amount': 11716073.26617936, 'unique_merchants': 103, 'unique_countries': 12, 'max_single_amount': 1656609.881482498}",False
TX_fe347668,CUST_85285,4987085566852760,2024-10-01 09:34:04.738330+00:00,Retail,online,Etsy,218.69,SGD,Singapore,Unknown City,medium,Basic Debit,False,Firefox,web,0f75144a7af1965083e856e4fe99e351,114.39.129.126,0,False,9,False,"{'num_transactions': 1197, 'total_amount': 24013865.11804973, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 976075.2517377196}",False
TX_1718a35a,CUST_82071,5887893721355183,2024-10-16 12:59:33.947405+00:00,Healthcare,medical,Local Hospital,407.94,NGN,Nigeria,Unknown City,medium,Basic Debit,False,Edge,web,86de75b55ad4c2459880f4f98332525c,47.135.196.67,1,False,12,False,"{'num_transactions': 25, 'total_amount': 83563.70916123937, 'unique_merchants': 23, 'unique_countries': 5, 'max_single_amount': 31854.243337107462}",True
TX_f0c72c09,CUST_33212,4786500287299136,2024-10-14 18:45:44.511224+00:00,Education,supplies,Chegg,467.96,USD,USA,San Antonio,medium,Gold Credit,False,iOS App,mobile,f153326b295b181b870910d6b3a8a231,43.102.243.36,0,False,18,False,"{'num_transactions': 704, 'total_amount': 24840288.89049171, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 4205867.430289472}",False
TX_ff8605d6,CUST_20876,6209382191565421,2024-10-08 12:40:27.264588+00:00,Education,online,MasterClass,189020.88,NGN,Nigeria,Unknown City,medium,Premium Debit,False,iOS App,mobile,2f874ca770c55c2dd4cebacfb93fcda2,95.219.206.154,0,False,12,False,"{'num_transactions': 477, 'total_amount': 78427680.09521317, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 5223197.991724738}",False
TX_321654a7,CUST_19908,5083508609024279,2024-10-09 19:28:03.327369+00:00,Gas,major,Exxon,8712.43,BRL,Brazil,Unknown City,medium,Platinum Credit,False,Chrome,web,47c0da871e3918712cf9116ad7e85137,69.172.39.52,0,False,19,False,"{'num_transactions': 481, 'total_amount': 13152900.356379421, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 849392.7058362608}",False
TX_a616f7e9,CUST_81531,6187730981229374,2024-10-22 08:35:21.263952+00:00,Retail,online,Wayfair,439.75,CAD,Canada,Unknown City,medium,Basic Credit,False,Chrome,web,06233cb69f53a79a3f62f0100a9b661a,208.160.213.103,0,False,8,False,"{'num_transactions': 337, 'total_amount': 6074079.374467551, 'unique_merchants': 99, 'unique_countries': 12, 'max_single_amount': 1011803.898166835}",False
TX_b6f70288,CUST_14468,4560452442638836,2024-10-24 07:37:46.646482+00:00,Restaurant,fast_food,Subway,1566.27,GBP,UK,Unknown City,medium,Platinum Credit,False,Android App,mobile,4292a1bbe79d5ed9a5ab381523746b42,156.84.226.90,0,False,7,False,"{'num_transactions': 87, 'total_amount': 5262926.231583122, 'unique_merchants': 57, 'unique_countries': 11, 'max_single_amount': 1473811.0005778263}",False
TX_745bf15d,CUST_12684,6145125072973793,2024-10-01 02:05:51.448237+00:00,Restaurant,fast_food,Wendy's,509.95,BRL,Brazil,Unknown City,medium,Basic Credit,False,Chrome,web,21f87044232f8c54c3b5e5a8a6a5d61a,119.39.36.190,1,False,2,False,"{'num_transactions': 1509, 'total_amount': 62239405.85398997, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 2198502.612991413}",True
TX_21578ed6,CUST_20849,377958587542832,2024-10-24 01:47:02.676408+00:00,Retail,online,eBay,1817.72,NGN,Nigeria,Unknown City,medium,Basic Credit,True,Magnetic Stripe,pos,f78c28e0117121e2f325712eef31da81,149.78.0.193,1,False,1,False,"{'num_transactions': 112, 'total_amount': 2952636.6664334983, 'unique_merchants': 69, 'unique_countries': 11, 'max_single_amount': 914331.3955724223}",True
TX_3290a072,CUST_58337,371420378874474,2024-10-19 14:29:56.759078+00:00,Retail,physical,Home Depot,174851.68,JPY,Japan,Unknown City,medium,Platinum Credit,False,Edge,web,cd4161eb9319592214127d4be4c1d032,59.45.191.236,0,False,14,True,"{'num_transactions': 166, 'total_amount': 20545787.283957604, 'unique_merchants': 83, 'unique_countries': 12, 'max_single_amount': 1906252.0040195864}",False
TX_00b78a14,CUST_23586,5610222951865030,2024-10-03 21:22:45.188975+00:00,Grocery,physical,Food Lion,192.01,USD,USA,Dallas,medium,Premium Debit,False,Firefox,web,a5878702447caaead16c3871d010c832,233.151.20.19,0,False,21,False,"{'num_transactions': 1300, 'total_amount': 33987955.44489876, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1761283.2469235514}",False
TX_c1e89fee,CUST_47879,4794604649811529,2024-10-23 14:35:16.331712+00:00,Grocery,online,FreshDirect,89212.23,NGN,Nigeria,Unknown City,medium,Basic Credit,False,Chrome,web,de00592e6334fe3d43bb762fe7be21c2,216.220.107.184,0,False,14,False,"{'num_transactions': 263, 'total_amount': 28055404.352865417, 'unique_merchants': 93, 'unique_countries': 12, 'max_single_amount': 1190771.623827419}",False
TX_9875077e,CUST_29689,4412073751950719,2024-10-28 12:43:09.864206+00:00,Grocery,online,Walmart Grocery,41043.47,JPY,Japan,Unknown City,medium,Basic Credit,False,Android App,mobile,1186f280a4cc55ce96052f377b10929a,25.213.21.221,0,False,12,False,"{'num_transactions': 151, 'total_amount': 8908494.6547335, 'unique_merchants': 81, 'unique_countries': 12, 'max_single_amount': 1040493.5848505006}",False
TX_548edaf9,CUST_83106,4079995615955613,2024-10-16 19:28:59.782831+00:00,Gas,local,Highway Gas Stop,8986.96,MXN,Mexico,Unknown City,medium,Premium Debit,False,Safari,web,923352ea0ef35a7cb085c9a64836bd46,48.52.127.117,0,False,19,False,"{'num_transactions': 168, 'total_amount': 3575889.196890743, 'unique_merchants': 78, 'unique_countries': 11, 'max_single_amount': 548351.7168515801}",False
TX_94850442,CUST_25969,6270981460937064,2024-10-14 23:37:59.284021+00:00,Travel,hotels,Hyatt,22754.04,BRL,Brazil,Unknown City,medium,Premium Debit,True,Chip Reader,pos,62ba6214ce3620d5e6bea50849a43433,23.85.29.171,1,True,23,False,"{'num_transactions': 413, 'total_amount': 22052618.052339863, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 1999912.0274828507}",True
TX_81c37c2d,CUST_29030,5553504712453027,2024-10-24 14:52:25.175504+00:00,Gas,local,Highway Gas Stop,624.35,SGD,Singapore,Unknown City,medium,Basic Credit,False,iOS App,mobile,4a0ebd1d1933804fc801524ced13abf5,232.102.18.141,0,False,14,False,"{'num_transactions': 279, 'total_amount': 10288666.342124913, 'unique_merchants': 95, 'unique_countries': 11, 'max_single_amount': 2783906.0194304273}",False
TX_682ace6f,CUST_69128,6138144995209580,2024-09-30 02:11:13.063690+00:00,Restaurant,premium,Morton's,16304.34,MXN,Mexico,Unknown City,medium,Premium Debit,False,Android App,mobile,23fffb662bf9c8008eb026adbe87e4f7,41.103.0.120,1,False,2,False,"{'num_transactions': 1439, 'total_amount': 57866689.72803929, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 6132026.369664776}",True
TX_d6457a9a,CUST_52665,4820415855840195,2024-10-25 04:03:46.400028+00:00,Healthcare,pharmacy,Rite Aid,588.14,CAD,Canada,Unknown City,medium,Basic Debit,False,Android App,mobile,544869c05bdcb9cfe14a4b45b3630ff1,206.127.148.115,0,False,4,False,"{'num_transactions': 43, 'total_amount': 3468411.61843601, 'unique_merchants': 34, 'unique_countries': 6, 'max_single_amount': 2123489.0426426614}",False
TX_2e617eb2,CUST_36676,377600105878872,2024-10-29 18:05:48.555652+00:00,Healthcare,pharmacy,DuaneReade,518.75,SGD,Singapore,Unknown City,medium,Gold Credit,False,Edge,web,1e2374630462f2f1720169ee6ec356ba,92.78.0.209,0,False,18,False,"{'num_transactions': 18, 'total_amount': 27995.21189149039, 'unique_merchants': 18, 'unique_countries': 3, 'max_single_amount': 10954.895002314564}",False
TX_4c2d2292,CUST_36442,6491569774371303,2024-10-21 12:05:46.039421+00:00,Restaurant,casual,TGI Fridays,574.63,CAD,Canada,Unknown City,medium,Gold Credit,False,Android App,mobile,9c42126ba323e7370582217c8226ace2,61.27.68.156,0,False,12,False,"{'num_transactions': 52, 'total_amount': 265214.3802402979, 'unique_merchants': 37, 'unique_countries': 8, 'max_single_amount': 102501.32279071296}",False
TX_ff8eaffb,CUST_73905,6274687122991409,2024-10-12 06:43:22.771971+00:00,Education,online,Skillshare,2267.18,CAD,Canada,Unknown City,medium,Platinum Credit,False,Edge,web,8a39055d06849d4ae347fe6d4e06ed3a,128.239.210.220,0,False,6,True,"{'num_transactions': 371, 'total_amount': 10144834.546397306, 'unique_merchants': 101, 'unique_countries': 12, 'max_single_amount': 763244.7795399047}",False
TX_1864c2e4,CUST_88917,4661455803044468,2024-10-07 14:01:21.624919+00:00,Restaurant,premium,Nobu,50366.93,JPY,Japan,Unknown City,medium,Premium Debit,False,iOS App,mobile,a62f9c2e05899d9e9f2708729a6152f7,176.146.155.196,0,False,14,False,"{'num_transactions': 859, 'total_amount': 39302261.56858658, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 970497.7613147636}",False
TX_fee51f3f,CUST_86116,370863738525743,2024-10-15 19:06:27.500837+00:00,Gas,major,Exxon,53.06,MXN,Mexico,Unknown City,medium,Basic Credit,False,Chrome,web,99baf9ba4bfbb4425e471c1a2a840cd4,56.192.15.149,1,False,19,False,"{'num_transactions': 729, 'total_amount': 67371639.18651146, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1475660.4184348462}",True
TX_8368f05a,CUST_52623,6266481248933671,2024-10-27 02:45:21.306527+00:00,Gas,major,BP,170109.81,RUB,Russia,Unknown City,medium,Gold Credit,False,Edge,web,347372f2074891e1ae69d9e4497a8a1c,79.19.114.0,1,False,2,True,"{'num_transactions': 35, 'total_amount': 339153.0060707462, 'unique_merchants': 30, 'unique_countries': 5, 'max_single_amount': 170109.81483008736}",True
TX_1228af3f,CUST_47571,5002548695890728,2024-10-18 07:50:27.165241+00:00,Grocery,physical,Kroger,1474.68,BRL,Brazil,Unknown City,medium,Premium Debit,False,Firefox,web,79bb9cf2b6df3ec31e7d1096f1b73f61,135.203.51.47,0,False,7,False,"{'num_transactions': 491, 'total_amount': 14574055.998296931, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1998890.8404337093}",False
TX_eff3364b,CUST_40100,5060088318497774,2024-10-22 03:29:32.147400+00:00,Grocery,physical,Food Lion,10138.45,MXN,Mexico,Unknown City,medium,Gold Credit,True,Magnetic Stripe,pos,e8d0034cff6a8189ecc0d935f95a0d6a,83.138.108.173,1,False,3,False,"{'num_transactions': 231, 'total_amount': 10286837.956194218, 'unique_merchants': 93, 'unique_countries': 12, 'max_single_amount': 710845.5974570734}",True
TX_3b95da15,CUST_36660,4176262153519232,2024-10-02 11:02:35.379013+00:00,Healthcare,pharmacy,Rite Aid,2015.68,CAD,Canada,Unknown City,medium,Premium Debit,True,Chip Reader,pos,4e27b300fe64680dd73ef0b7b84020f8,99.187.28.151,1,False,11,False,"{'num_transactions': 272, 'total_amount': 14566873.120131908, 'unique_merchants': 89, 'unique_countries': 12, 'max_single_amount': 948788.8761302402}",True
TX_5263b17b,CUST_64443,375481299978956,2024-10-17 08:32:01.349098+00:00,Education,supplies,Barnes & Noble,367.26,AUD,Australia,Unknown City,medium,Basic Credit,False,Android App,mobile,bdf20710785edb6fb0d1736f531c39df,159.177.189.226,1,False,8,False,"{'num_transactions': 688, 'total_amount': 29099066.49275138, 'unique_merchants': 104, 'unique_countries': 12, 'max_single_amount': 1826980.7199599936}",False
TX_1358b2bf,CUST_64272,5242814475305398,2024-10-25 12:05:56.562304+00:00,Healthcare,medical,Lab Corp,353.9,GBP,UK,Unknown City,medium,Premium Debit,False,Edge,web,84e82744f1978551f7b4cebeb5505cf5,110.222.102.95,0,False,12,False,"{'num_transactions': 23, 'total_amount': 31513.530222172194, 'unique_merchants': 22, 'unique_countries': 3, 'max_single_amount': 23393.477484475035}",False
TX_d03fe2dd,CUST_87613,4402128989388033,2024-10-12 16:03:43.251311+00:00,Healthcare,pharmacy,Walgreens,1455.52,USD,USA,San Jose,medium,Platinum Credit,False,iOS App,mobile,f9a4c542d731be63452de012cae822bf,117.83.233.9,0,False,16,True,"{'num_transactions': 344, 'total_amount': 11924373.122723699, 'unique_merchants': 100, 'unique_countries': 12, 'max_single_amount': 1221178.7583042535}",False
TX_469ef2e8,CUST_97508,5784724089599209,2024-10-08 11:08:57.289790+00:00,Gas,major,Chevron,483.4,CAD,Canada,Unknown City,medium,Basic Debit,False,Android App,mobile,6361407f00bb8ccfaff57eb9b4f01e7c,130.195.177.84,0,False,11,False,"{'num_transactions': 1197, 'total_amount': 19457470.00585411, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 951586.8869871967}",False
TX_2bb45452,CUST_85903,6915284279124813,2024-10-15 15:48:11.842185+00:00,Entertainment,streaming,HBO Max,1569.3,MXN,Mexico,Unknown City,medium,Premium Debit,False,Edge,web,289f5cf3a94d70fb02ca6fafe013af02,156.26.84.168,0,True,15,False,"{'num_transactions': 837, 'total_amount': 20453013.68305072, 'unique_merchants': 105, 'unique_countries': 12, 'max_single_amount': 1102709.520466273}",False
TX_ab8a5c87,CUST_37061,375745471077435,2024-10-26 21:45:51.548224+00:00,Travel,airlines,JetBlue,843.78,EUR,France,Unknown City,medium,Gold Credit,False,Firefox,web,2e3ae9fee27181a041c550a8253bf3ed,63.230.38.119,0,True,21,True,"{'num_transactions': 44, 'total_amount': 1531400.6287422795, 'unique_merchants': 33, 'unique_countries': 6, 'max_single_amount': 710914.4108139161}",False
